unique-number,lecture-days,lecture-start,lecture-end,professor-last-name,professor-first-initial,rmp-rating,prefix,number,average
35580,MW,1000,1130,BARRISH,P,4.1,E  ,316M,3.38
36025,T,1700,2000,BENNETT,C,3,E  ,396L,3.4
35640,TTH,1530,1700,BERRY,B,4.3,E  ,316P,3.41
35750,TTH,1230,1400,BERTELSEN,L,4.7,E  ,349S,3.34
36010,TTH,930,1100,BERTELSEN,L,4.7,E  ,392M,3.34
35780,MWF,1200,1300,BIRKHOLZ,D,5,E  ,352V,4
35695,MW,1130,1300,BLOCKLEY,M,2.9,E  ,336E,3.1
35810,MWF,1400,1500,BLOCKLEY,M,2.9,E  ,364P,3.1
35725,TTH,1230,1400,CARTER,M,4.7,E  ,343L,3.48
36245,MWF,1300,1400,CORTSEN,R,5,EUS,347,3.63
35902,MWF,900,1000,COTTER,E,5,E  ,379R,3.57
35735,TTH,1530,1700,DOHERTY,B,3.5,E  ,348,3.57
35955,T,1530,1830,DAVIS,D,4.5,E  ,387M,3.76
35795,MWF,900,1000,DOHERTY,B,3.5,E  ,360L,3.57
35804,MWF,1000,1100,EGAN,J,5,E  ,362L,3.66
35670,MWF,1200,1300,GARCIA,P,4.7,E  ,321,3.11
35800,MWF,900,1000,GARCIA,P,4.7,E  ,360R,3.11
35915,TTH,1230,1400,GRAHAM,D,4.5,E  ,379R,3.8
35690,TTH,1100,1230,HEINZELMAN,K,4.7,E  ,329R,3.24
36240,TTH,1230,1400,HENDERSON,L,4.5,EUS,347,3.92
35864,MWF,1100,1200,HINES,Z,5,E  ,376,3.71
35550,TTH,930,1100,COX,J,5,E  ,316M,2.97
35555,TTH,930,1100,COX,J,5,E  ,316M,2.97
35560,TTH,930,1100,COX,J,5,E  ,316M,2.97
35565,TTH,930,1100,COX,J,5,E  ,316M,2.97
35570,TTH,930,1100,COX,J,5,E  ,316M,2.97
35575,TTH,930,1100,COX,J,5,E  ,316M,2.97
35685,TTH,1400,1530,HINRICHS,L,2,E  ,323L,3.69
36030,T,1400,1700,ARJOMAND,M,5,E  ,397M,3.29
35645,TTH,1530,1700,BERRY,B,4.3,E  ,316P,3.41
35650,TTH,1530,1700,BERRY,B,4.3,E  ,316P,3.41
35655,TTH,1530,1700,BERRY,B,4.3,E  ,316P,3.41
36259,MWF,1200,1300,JOHNS,A,4.3,EUS,347,3.8
36215,TTH,1530,1700,JORDAN,B,3.9,EUS,346,3.56
36180,TTH,1230,1400,KEARNEY,J,5,EUS,346,3.57
36265,MW,930,1100,MENDEZ,D,4.8,EUS,348,3.68
36270,MW,1400,1530,MENDEZ,D,4.8,EUS,348,3.68
35920,MWF,1100,1200,NEHRING,N,3,E  ,379R,3.74
35767,TTH,1400,1530,PLOURDE,A,4.5,E  ,350M,3.37
35774,TTH,1530,1700,PLOURDE,A,4.5,E  ,350R,3.37
41830,TTH,1530,1630,PROOPS,I,3.9,PHL,301,3.74
41835,TTH,1530,1630,PROOPS,I,3.9,PHL,301,3.74
41840,TTH,1530,1630,PROOPS,I,3.9,PHL,301,3.74
35680,TTH,1400,1530,REBHORN,W,3.2,E  ,321,3.28
35870,TTH,1100,1230,RICHARDSON,M,5,E  ,376M,3.81
35875,TTH,1230,1400,RICHARDSON,M,5,E  ,376R,3.81
35805,MW,1000,1130,RICHMOND-GARZA,E,4.2,E  ,363K,3.96
35745,MW,1430,1600,KEVORKIAN,M,4.9,E  ,349S,3.95
35850,MWF,1300,1400,KEVORKIAN,M,4.9,E  ,372L,3.95
35705,TTH,800,930,RUMRICH,J,3.5,E  ,337E,3.25
36005,W,1200,1500,SCALA,E,3.8,E  ,392M,3.14
36257,MWF,900,1000,SMITH,J,5,EUS,347,3.79
35773,MW,1600,1730,STEEL,C,4,E  ,350R,3.58
36205,TH,1700,2000,VAUGHN,J,4.4,EUS,346,3.75
36220,TTH,1230,1400,VAUGHN,J,4.4,EUS,346,3.75
36200,MW,1600,1730,WADE,M,2.5,EUS,346,3.66
35865,MWF,1200,1300,WILKS,J,4,E  ,376M,3.4
35755,TTH,1400,1530,WOODARD,H,4,E  ,349S,3.55
35772,TTH,1400,1530,WOODS,M,5,E  ,350E,3.94
36970,TTH,1100,1230,KIMMEL,T,3.7,GRG,301K,3.03
37105,TTH,1400,1530,KIMMEL,T,3.7,GRG,333C,3.03
36440,MWF,1400,1500,MARSH,A,3,FR ,611C,2.74
36455,TTH,1100,1230,MARSH,A,3,FR ,611C,2.74
54465,TTH,1100,1230,MAXWELL,M,1.8,M  ,389P,3.92
36975,TTH,1100,1230,MEYER,T,4.7,GRG,404E,3.42
36275,MW,1530,1700,MENDEZ,D,4.8,EUS,348,3.68
36980,TTH,1100,1230,MEYER,T,4.7,GRG,404E,3.42
36985,TTH,1100,1230,MEYER,T,4.7,GRG,404E,3.42
36990,TTH,1100,1230,MEYER,T,4.7,GRG,404E,3.42
36995,TTH,1100,1230,MEYER,T,4.7,GRG,404E,3.42
37000,TTH,1100,1230,MEYER,T,4.7,GRG,404E,3.42
37005,TTH,1100,1230,MEYER,T,4.7,GRG,404E,3.42
37130,MW,1000,1130,MEYER,T,4.7,GRG,336C,3.42
36550,TTH,930,1100,BLYTH,C,3.7,FR ,364L,3.93
36750,W,1400,1700,BONIFAZIO,P,3,ITL,382,3.83
36720,MWF,1200,1400,BUCCI,R,5,ITL,611C,3.17
36530,TTH,930,1100,BULLOCK,B,4.2,FR ,324L,3.74
36580,W,1400,1700,BULLOCK,B,4.2,FR ,392K,3.74
37145,MWF,1100,1200,DOOLITTLE,W,4.8,GRG,341K,3.06
37165,MW,1130,1300,FARIA,C,4.1,GRG,350K,3.79
36390,MWF,1400,1500,FAWAZ,Y,4.2,FR ,601C,2.49
36710,MWF,1200,1400,GAGLIO,S,5,ITL,601C,3.44
36700,MWF,900,1100,HOTI,A,4.5,ITL,601C,3.33
37100,TTH,1530,1700,JORDAN,B,3.9,GRG,326,3.56
36445,MWF,1400,1500,JONES,C,2,FR ,611C,2.99
36465,TTH,1230,1400,JONES,C,2,FR ,611C,2.99
36385,MWF,1300,1400,BEARDEN,M,5,FR ,601C,3.54
36490,MWF,1400,1500,BEARDEN,M,5,FR ,317C,3.54
36280,TTH,1100,1230,MOSSER,M,5,EUS,348,3.61
36730,MWF,1400,1500,OLSON,A,4.8,ITL,320,3.65
36505,MWF,1200,1300,PELLETIER,H,4.8,FR ,320E,3.63
36510,MWF,1300,1400,PELLETIER,H,4.8,FR ,320E,3.63
36545,MWF,1100,1200,PELLETIER,H,4.8,FR ,328C,3.63
36547,TTH,1230,1400,PICHERIT,H,5,FR ,351C,3.62
36555,TTH,1100,1230,PICHERIT,H,5,FR ,371L,3.62
36579,TTH,1230,1400,PICHERIT,H,5,FR ,390K,3.62
37120,MW,1300,1430,POLK,M,3.7,GRG,335N,3.9
41845,TTH,1530,1630,PROOPS,I,3.9,PHL,301,3.74
42020,TTH,1230,1400,PROOPS,I,3.9,PHL,610QA,3.74
42025,TTH,1230,1400,PROOPS,I,3.9,PHL,610QA,3.74
42030,TTH,1230,1400,PROOPS,I,3.9,PHL,610QA,3.74
36760,TTH,1230,1400,RAFFA,G,4.4,ITL,390K,3.46
36870,TTH,1100,1230,RAFFA,G,4.4,ITC,348,3.46
36590,TTH,930,1100,RUSSI,C,2,FR ,396K,3.4
36744,TTH,1100,1230,RUSSI,C,2,ITL,330,3.4
36475,MWF,900,1000,SCHLEPPE,B,4.7,FR ,317C,3.36
36485,MWF,1200,1300,SCHLEPPE,B,4.7,FR ,317C,3.36
36515,MWF,1000,1100,SKIDMORE,M,3,FR ,322E,3.52
36520,MWF,1200,1300,SKIDMORE,M,3,FR ,322E,3.52
36290,MW,1300,1430,SOMER-TOPCU,Z,4.5,EUS,350,3.13
37095,TTH,1400,1530,SWEARINGEN,W,3.6,GRG,309C,3.75
37167,TTH,1230,1400,SWEARINGEN,W,3.6,GRG,356,3.75
37085,MW,830,1000,WALENTA,J,4.5,GRG,306C,3.77
37150,MW,1130,1300,WALENTA,J,4.5,GRG,342C,3.77
37110,TTH,800,930,YOUNG,K,3.8,GRG,333K,3.35
37115,TTH,1530,1700,YOUNG,K,3.8,GRG,335D,3.35
37285,M,1900,2200,KNAPP,G,4.3,GRG,395D,3.23
38325,TTH,1530,1700,LEAL,D,3.8,GOV,310L,2.9
38425,MW,1300,1430,LU,X,4.3,GOV,322M,3.9
38420,TTH,930,1100,MACLACHLAN,P,4.3,GOV,321M,3.3
37800,MWF,800,1000,MANDEL,H,5,GER,612,3.56
38395,TTH,1530,1700,ARELLANO,A,2.8,GOV,312P,3.67
37180,TTH,1100,1230,ARENS,K,3.6,GRG,356T,3.81
37250,MW,1000,1130,ARIMA,E,3.2,GRG,470C,3.86
37297,TH,1700,2000,BEACH,T,4,GRG,396T,3.2
37790,MW,1300,1400,BELLANDE,R,5,GER,507,3.54
38390,MWF,900,1000,BELL,T,4.3,GOV,312P,3.39
38410,TTH,1530,1700,BENNETT,Z,4.3,GOV,314,3.08
38340,TTH,930,1100,BROWNLEE,J,4.1,GOV,312L,3.64
38355,MW,1300,1430,BUDZISZEWSKI,J,2.6,GOV,312L,2.92
37625,MWF,900,1100,CORTSEN,R,5,DAN,604,3.63
37177,TTH,1100,1230,CREWS,K,3.4,GRG,356T,3.76
38400,MWF,1100,1200,DEMPSEY,E,4.5,GOV,314,3.66
37260,MWF,1200,1300,DOOLITTLE,W,4.8,GRG,373F,3.06
37175,TTH,1400,1530,ELKINS,J,4.8,GRG,356,3.75
37200,TTH,800,930,ELKINS,J,4.8,GRG,356T,3.75
37210,TTH,930,1100,ELKINS,J,4.8,GRG,357,3.75
38290,TTH,930,1100,EPP,D,3.7,GOV,310L,2.97
37805,MWF,900,1100,EWING,K,4.4,GER,612,3.37
38365,TTH,1400,1530,ENELOW,J,4,GOV,312L,3.21
37810,MWF,1100,1300,EWING,K,4.4,GER,612,3.37
37830,TTH,930,1100,FULK,K,5,GER,346L,3.29
38370,MW,1430,1600,ENELOW,J,4,GOV,312L,3.21
37850,TTH,1400,1530,FULK,K,5,GER,363K,3.29
38305,MWF,1200,1300,GIBSON,N,5,GOV,310L,3.6
37550,MWF,900,1000,GREEN,P,5,URB,354,3.52
37205,TTH,1400,1530,JORDAN,B,3.9,GRG,356T,3.56
38015,TTH,1230,1400,KEARNEY,J,5,GSD,360,3.57
37540,TTH,1100,1230,KELLY,W,3.5,URB,354,2.87
37555,W,1800,2100,AKINS,E,4.5,URB,360,3.86
37255,MW,1000,1130,ARIMA,E,3.2,GRG,470C,3.86
37287,MW,1300,1430,ARIMA,E,3.2,GRG,396T,3.86
37545,TTH,1230,1400,KELLY,W,3.5,URB,354,2.87
38295,MW,1430,1600,MCDANIEL,E,2.3,GOV,310L,3
38300,TTH,1100,1230,MCIVER,J,2.8,GOV,310L,3.85
37235,TTH,930,1100,MEYER,T,4.7,GRG,462K,3.42
37215,TTH,1230,1400,MILLER,J,5,GRG,460G,3.02
37220,TTH,1230,1400,MILLER,J,5,GRG,460G,3.02
37515,TTH,930,1100,OH,Y,4.2,URB,354,3.33
38380,TTH,1230,1400,MOSER,R,3.4,GOV,312L,3.76
37462,MWF,1400,1500,OBRIEN,S,4.4,URB,350,3.01
38350,TTH,1230,1400,PHILPOT,T,2.7,GOV,312L,2.91
37405,W,1800,2100,POLK,M,3.7,SUS,379L,3.9
38315,MWF,1000,1100,PRINDLE,D,4.3,GOV,310L,2.98
15515,TTH,1530,1700,PROZZI,J,3.8,C E,367P,3.54
37190,TTH,930,1100,REED,D,3.8,GRG,356T,3.64
37535,TTH,930,1100,RHODES,D,5,URB,354,3.87
37795,MW,1500,1600,SHERMAN,M,5,GER,507,3.67
38100,MWF,1100,1300,STRAUBHAAR,S,3.4,NOR,604,3.39
38345,MWF,1200,1300,STAUFFER,D,3.8,GOV,312L,3.19
38375,TTH,1530,1700,THERIAULT,S,4.3,GOV,312L,3.39
38330,TTH,1400,1530,TULIS,J,3.5,GOV,310L,3.89
37685,MWF,900,1100,VANDERHEIJDEN,V,2.9,DCH,604,3.26
37400,T,1530,1830,WALENTA,J,4.5,SUS,374,3.77
39110,MW,1600,1730,LEVINE,P,4,HIS,322S,3.54
38475,TTH,800,930,LIU,A,4.5,GOV,347N,3.17
38945,MWF,1400,1500,BROWER,B,2.7,HIS,306N,3.39
38580,TTH,1230,1400,BROWNLEE,J,4.1,GOV,365N,3.64
38450,MW,1430,1600,BUDZISZEWSKI,J,2.6,GOV,335M,2.92
38975,TTH,930,1100,CORDOVA,C,3.7,HIS,315G,2.98
38500,MWF,1400,1500,DEMPSEY,E,4.5,GOV,351J,3.66
38462,TTH,1400,1530,DIZARD,J,3.7,GOV,337M,3.15
38525,TTH,1400,1530,EPP,D,3.7,GOV,358,2.97
39005,MWF,1300,1400,ERNST,C,4.2,HIS,315L,3.21
38795,T,930,1230,FINDLEY,M,5,GOV,391K,3.89
38925,TTH,1100,1230,FRENS-STRING,J,4.8,HIS,306N,3.54
38980,MWF,1000,1100,GAUGHEN,B,5,HIS,315G,3.17
39050,TTH,930,1100,HARDWICK,J,4.2,HIS,318W,3.18
39030,TTH,1400,1530,HSU,M,1.6,HIS,317L,3.37
38739,M,1600,1800,BRINKS,D,4.3,GOV,384N,3.24
39100,MWF,1100,1200,HUNT,B,4,HIS,322D,3.21
38520,TTH,1100,1230,JACOBSOHN,G,3.1,GOV,357M,3.77
38480,TTH,1100,1230,JESSEE,S,3.5,GOV,350K,3.53
38670,TTH,1700,1830,JONES,B,4.1,GOV,370M,3.85
38730,T,1230,1530,JONES,B,4.1,GOV,384M,3.85
38990,TTH,930,1100,KAMIL,N,2.8,HIS,315K,3.8
38954,TTH,1530,1700,KAUFMAN,C,5,HIS,309K,3.5
38770,T,1230,1530,LIU,A,4.5,GOV,390L,3.17
38635,MW,1300,1430,LUSKIN,R,3.4,GOV,370L,2.74
38714,M,1830,2130,LUSKIN,R,3.4,GOV,381S,2.74
38575,TTH,1230,1400,MACLACHLAN,P,4.3,GOV,365L,3.3
38440,TTH,1530,1700,MADRID,R,4.2,GOV,328L,3.76
08699,T,1230,1530,MCCLEAREN,J,4,RTF,377H,3.76
08764,T,1230,1530,MCCLEAREN,J,4,RTF,387C,3.76
38755,W,930,1230,MCDONALD,P,4,GOV,388K,3.67
38685,T,1500,1800,MCIVER,J,2.8,GOV,679HA,3.85
39040,TTH,1100,1230,MOORE,L,4.5,HIS,317L,3.94
38540,TTH,1400,1530,MOSSER,M,5,GOV,360N,3.61
38600,TTH,1100,1230,MOSSER,M,5,GOV,365N,3.61
38695,T,1530,1830,NEWBERG,P,5,GOV,379S,3
38690,TTH,930,1100,PANGLE,L,3.5,GOV,379S,3.67
38645,MWF,1400,1500,OBRIEN,S,4.4,GOV,370L,3.01
38590,TTH,800,930,PEDAHZUR,A,3.9,GOV,365N,3.59
38620,TTH,930,1100,PHILPOT,T,2.7,GOV,370K,2.91
38640,MWF,1100,1200,PRINDLE,D,4.3,GOV,370L,2.98
39105,MWF,900,1000,RABY,M,1,HIS,322G,3.35
39080,MW,1000,1100,RIGGSBY,A,3.5,HIS,321M,3.06
39085,MW,1000,1100,RIGGSBY,A,3.5,HIS,321M,3.06
39090,MW,1000,1100,RIGGSBY,A,3.5,HIS,321M,3.06
38660,W,1530,1830,ROBERTS,B,2.3,GOV,370L,3.89
38710,M,930,1230,ROBERTS,B,2.3,GOV,381L,3.89
38522,MW,1430,1600,SAGER,A,3.9,GOV,357M,3.29
38940,TTH,930,1100,SCHOFER,J,3.3,HIS,306N,3.89
38435,TTH,1400,1530,SHAW,D,3.7,GOV,325,3.9
38430,MW,1300,1430,SOMER-TOPCU,Z,4.5,GOV,324L,3.13
38785,M,930,1230,SOMER-TOPCU,Z,4.5,GOV,391J,3.13
38700,MW,1530,1700,SPARROW,B,3.3,GOV,379S,3.62
39000,MWF,1100,1200,STOFF,M,4.5,HIS,315L,3.8
48530,TTH,930,1100,SUNG,S,3,BIO,325,3.36
38910,MWF,1100,1200,TALBOT,C,5,HIS,301F,3.19
38455,MWF,1300,1400,STAUFFER,D,3.8,GOV,335M,3.19
38495,TTH,1230,1400,STAUFFER,D,3.8,GOV,351D,3.19
38650,TTH,1400,1530,THERIAULT,S,4.3,GOV,370L,3.39
38712,M,1530,1830,TULIS,J,3.5,GOV,381L,3.89
38960,M,1500,1800,TWINAM,A,4.3,HIS,310M,3.34
38915,MWF,1100,1200,LAI,C,4.9,HIS,302C,3.78
38615,TTH,1700,1830,LEAL,D,3.8,GOV,370K,2.9
38530,TTH,930,1100,WANG,D,4.2,GOV,360N,3.55
38765,M,1530,1830,WEYLAND,K,4.2,GOV,390K,2.95
38970,TTH,930,1100,ZAMORA,E,3.5,HIS,314K,3.69
39290,TTH,1230,1400,LAWRENCE,M,4.3,HIS,355P,3.86
39355,F,1500,1830,LOUIS,W,5,HIS,366N,3.92
39395,TH,1530,1830,LI,H,4,HIS,382N,3.22
39372,TH,1700,2000,LOUIS,W,5,HIS,380L,3.92
30676,M,1330,1500,MCCLEAREN,J,4,AFR,372E,3.76
39240,MW,1000,1130,BERRY,D,4.9,HIS,350R,3.54
39375,W,900,1200,BROWER,B,2.7,HIS,380L,3.39
39465,T,1230,1530,BUENGER,W,4,HIS,392,3.21
39734,MW,1000,1130,CANOVA,P,4.5,LAS,324L,3.48
39345,MW,1300,1430,CHERY,T,5,HIS,364G,3.17
39215,TTH,1230,1400,BROWN,J,3.8,HIS,350L,3.13
39140,TTH,1530,1700,CREW,D,5,HIS,337N,3.92
39247,TTH,1230,1400,DAVIS,J,5,HIS,350R,3.16
39165,MWF,1000,1100,DEL CASTILLO,L,4.2,HIS,346L,3.47
39757,TTH,1100,1230,FLAHERTY,G,4.2,LAS,327,3.25
39175,TTH,1530,1700,FRENS-STRING,J,4.8,HIS,346R,3.54
39690,TTH,1100,1230,FRENS-STRING,J,4.8,LAS,310,3.54
39740,TTH,930,1100,FRIDMAN,D,3.3,LAS,325,3.11
39295,TTH,1400,1530,GAUGHEN,B,5,HIS,356K,3.17
39437,TH,1400,1700,GRABER,J,4.7,HIS,389,3.46
39260,W,1500,1800,GREEN,L,3.2,HIS,350R,3.89
39350,TTH,1230,1400,GREEN,L,3.2,HIS,365G,3.89
39435,TH,1230,1530,HARDWICK,J,4.2,HIS,387M,3.18
39460,W,900,1200,HSU,M,1.6,HIS,392,3.37
39195,MW,1300,1430,HUNT,B,4,HIS,350L,3.21
39710,MW,900,1030,ALVES,R,5,LAS,322,3.57
39330,TTH,1530,1700,JIMENEZ,M,4.3,HIS,363K,3.26
39354,TTH,1230,1400,JIMENEZ,M,4.3,HIS,366N,3.26
39230,TTH,1400,1530,KAMIL,N,2.8,HIS,350R,3.8
39709,TTH,1400,1530,KELM,O,4.7,LAS,322,3.78
39714,TTH,1100,1230,KELM,O,4.7,LAS,322,3.78
39180,T,1530,1830,MARTINEZ,A,4.9,HIS,350L,3.47
31184,MW,1500,1630,MCCLEAREN,J,4,AMS,325,3.76
39730,TTH,930,1100,MENCHACA,M,3.8,LAS,324L,3.47
39440,T,1530,1830,OLWELL,R,3.8,HIS,389,3.49
39270,MW,1100,1200,PERLMAN,P,3.3,HIS,354E,2.53
16740,TTH,1530,1700,PRYOR,M,4.3,E E,362K,3.71
39380,M,1500,1800,RABY,M,1,HIS,381,3.35
39720,TTH,1400,1530,RODRIGUEZ,E,2.6,LAS,324L,3.79
39752,F,1200,1500,RUNGGALDIER,A,3.6,LAS,327,3.86
39765,TTH,1230,1400,SALGADO,C,2.5,LAS,328,3.27
36500,MWF,1100,1200,SCHLEPPE,B,4.7,FR ,320E,3.36
39607,TTH,1230,1400,SERIFF,S,3.6,J S,364,3.51
39385,T,900,1200,SURI,J,4,HIS,381,3.89
64375,T,1800,1900,SMITH,J,5,UGS,17,3.79
39400,W,1500,1800,TALBOT,C,5,HIS,382N,3.19
39130,TTH,1230,1400,VAUGHN,J,4.4,HIS,334J,3.75
39580,MWF,1200,1300,WEINREB,A,5,J S,311,3.73
39615,MWF,1300,1400,WEINREB,A,5,J S,365,3.73
39147,MWF,1400,1500,WYNN,C,4.5,HIS,343M,3.84
39405,F,900,1200,WYNN,C,4.5,HIS,383,3.84
39975,M,1900,2200,KNAPP,G,4.3,LAS,388,3.23
40270,MWF,900,1000,LAW,D,4,LIN,350,4
40345,W,1300,1600,LAW,D,4,LIN,389D,4
39797,TTH,1700,1830,LEAL,D,3.8,LAS,337M,2.9
39970,W,900,1200,LOPEZ,S,3,LAS,388,3.52
40295,TTH,1230,1400,LOPEZ,B,4.5,LIN,373,3.63
40565,TTH,1230,1400,LOPEZ,B,4.5,MAS,374,3.63
40570,TTH,1100,1230,LOPEZ,B,4.5,MAS,374,3.63
39795,TTH,1530,1700,MADRID,R,4.2,LAS,337M,3.76
40320,TTH,1230,1400,BEAVERS,J,4.3,LIN,380L,3.68
39905,M,1500,1800,ANGEL,R,4,LAS,381,3.36
39985,M,1300,1600,CANOVA,P,4.5,LAS,391,3.48
39960,T,1530,1830,BROWN,J,3.8,LAS,386,3.13
40205,TTH,930,1100,CHILDERS,Z,3.3,LIN,306,3.07
40285,MWF,1400,1500,CROWHURST,M,3.6,LIN,372K,3.78
39815,MWF,1000,1100,DEL CASTILLO,L,4.2,LAS,366,3.47
39830,MW,1430,1600,DEL CASTILLO,L,4.2,LAS,366,3.47
39792,TTH,1400,1530,DIZARD,J,3.7,LAS,337M,3.15
39785,MWF,1100,1200,DOOLITTLE,W,4.8,LAS,330,3.06
40265,TTH,930,1100,ENGLAND,N,4.1,LIN,350,3.35
40400,F,900,1200,ENGLAND,N,4.1,LIN,397,3.35
40375,TTH,1100,1230,EPPS,P,4.3,LIN,393,4
40275,TTH,1100,1230,ERK,K,3,LIN,350,3.91
40340,W,1300,1600,ERK,K,3,LIN,389C,3.91
39822,TTH,1530,1700,FRENS-STRING,J,4.8,LAS,366,3.54
40210,MWF,1200,1300,FAIRCLOTH,L,3,LIN,306,3.04
39913,TH,1400,1700,GRABER,J,4.7,LAS,381,3.46
40250,TTH,1400,1530,HINRICHS,L,2,LIN,323L,3.69
39804,TTH,1230,1400,JIMENEZ,M,4.3,LAS,366,3.26
40370,TTH,1530,1700,BEAVER,D,3.5,LIN,392,3.59
40237,MW,1400,1500,KEATING,E,3.3,LIN,312C,3.98
40240,MW,1400,1500,KEATING,E,3.3,LIN,312C,3.98
37480,MW,800,930,MCCLELLAN,C,5,URB,351,3.65
39882,TH,900,1200,MCDONOUGH,K,4.8,LAS,381,3.48
39990,T,1400,1700,MENCHACA,M,3.8,LAS,391,3.47
39997,W,1300,1600,MOORE,L,4.5,LAS,392P,3.94
40100,MWF,800,1000,PARKER,E,4,ASL,601D,3.43
40125,MWF,1000,1200,PARKER,E,4,ASL,610D,3.43
39865,TTH,1400,1530,PEREZ,J,5,LAS,370S,3.71
39998,TTH,1230,1400,POLIT,G,2.2,LAS,392S,3.74
14045,MWF,1200,1300,PUPERI,D,4.2,BME,303L,3.88
14050,MWF,1200,1300,PUPERI,D,4.2,BME,303L,3.88
14054,MWF,1200,1300,PUPERI,D,4.2,BME,303L,3.88
14060,MW,1000,1100,PUPERI,D,4.2,BME,214L,3.88
39945,M,1500,1800,RABY,M,1,LAS,386,3.35
40110,TTH,1400,1700,RAMONT,F,3,ASL,601D,3.29
40115,TTH,930,1230,RAMONT,F,3,ASL,601D,3.29
39915,W,1500,1800,RODRIGUEZ,N,4.8,LAS,381,3.75
40255,TTH,1230,1400,SMILJANIC,R,4.6,LIN,344K,3.18
39930,M,1200,1500,SMITH,C,4.8,LAS,384,3.62
39900,TH,930,1230,STRAUBHAAR,J,1.9,LAS,381,3.43
40260,TTH,1400,1530,SUSSMAN,H,4,LIN,350,2.48
40105,MWF,1200,1400,WHITE,D,4.7,ASL,601D,3.5
40140,MWF,1100,1200,WHITE,D,4.7,ASL,311D,3.5
40225,MWF,1000,1100,WOODBURY,A,4,LIN,306,3.68
40335,M,1200,1500,WOODBURY,A,4,LIN,385,3.68
40247,TTH,930,1100,YANG,J,4,LIN,315,3.3
40540,TTH,930,1100,ZAMORA,E,3.5,MAS,316,3.69
40120,MWF,1200,1400,WYNNE,M,5,ASL,601D,3.9
40130,MWF,900,1000,WYNNE,M,5,ASL,311D,3.9
40597,TTH,1700,1830,LEAL,D,3.8,MAS,374,2.9
40897,TH,1700,2000,LOUIS,W,5,MES,385,3.92
38665,MW,1300,1430,MCDANIEL,E,2.3,GOV,370L,3
40605,TTH,930,1100,MENCHACA,M,3.8,MAS,374,3.47
41000,MWF,900,1000,LIN,C,5,ARA,601C,3.83
40860,TTH,1100,1230,AZAM,H,3.1,MES,342,3.36
40910,TH,1530,1830,AZAM,H,3.1,MES,386,3.36
41220,MWF,1100,1200,BAKER,S,3.5,HEB,602C,3.85
40892,M,1530,1830,BARANY,Z,4.2,MES,384,3.21
40787,MWF,1400,1500,BROWER,B,2.7,MES,310,3.39
40904,W,900,1200,BROWER,B,2.7,MES,385,3.39
41790,TTH,1400,1500,DOGRAMACI,S,4.3,PHL,301,3.83
41795,TTH,1400,1500,DOGRAMACI,S,4.3,PHL,301,3.83
41800,TTH,1400,1500,DOGRAMACI,S,4.3,PHL,301,3.83
40820,MW,1230,1400,GILLESPIE,K,4.2,MES,341,3.47
40925,M,1400,1700,GRUMBERG,K,5,MES,386,3.88
41445,M,1400,1700,GRUMBERG,K,5,MEL,381,3.88
40845,TTH,1100,1230,HILLMANN,M,4.3,MES,342,3.64
41570,TTH,1530,1700,HILLMANN,M,4.3,PRS,329,3.64
40580,TTH,1530,1700,JIMENEZ,M,4.3,MAS,374,3.26
41005,MWF,1000,1100,AL-SHALCHI,O,5,ARA,601C,3.72
41087,MWF,1200,1300,AL-SHALCHI,O,5,ARA,360L,3.72
41300,TTH,1100,1230,AZAM,H,3.1,ISL,340,3.36
41015,MWF,1300,1400,LIN,C,5,ARA,601C,3.83
41090,MWF,900,1000,LIN,C,5,ARA,381H,3.83
40655,T,1400,1700,MENCHACA,M,3.8,MAS,392,3.47
41285,TTH,1100,1230,MOIN,A,3.5,ISL,310,3.78
40727,F,1000,1300,MULDER,S,4,MDV,392M,3.53
41316,MWF,1400,1500,MULDER,S,4,ISL,373,3.53
41630,MWF,1000,1100,OKUR,J,4.6,TUR,601C,3.67
41635,MWF,1100,1200,OKUR,J,4.6,TUR,320K,3.67
41645,MWF,1000,1100,OKUR,J,4.6,TUR,381H,3.67
41385,MWF,1100,1200,PAT-EL,N,1.9,MEL,301,3.5
14065,MW,1000,1100,PUPERI,D,4.2,BME,214L,3.88
14070,MW,1000,1100,PUPERI,D,4.2,BME,214L,3.88
14075,MW,1000,1100,PUPERI,D,4.2,BME,214L,3.88
40730,W,1200,1500,SCALA,E,3.8,MDV,392M,3.14
40815,TTH,930,1100,SCHOFER,J,3.3,MES,310,3.89
41560,MWF,1200,1300,SHAHSAVARI,A,5,PRS,601C,3.61
41565,TTH,1530,1700,SHAHSAVARI,A,5,PRS,322K,3.61
41305,TTH,1400,1530,SHIRAZI,F,4.2,ISL,372,3.29
41307,TTH,1230,1400,SHIRAZI,F,4.2,ISL,372,3.29
40901,T,900,1200,SURI,J,4,MES,385,3.89
40615,M,1300,1400,TORIBIO,A,4.2,MAS,177,3.72
40789,MWF,1200,1300,WEINREB,A,5,MES,310,3.73
40889,W,1200,1500,WILKINS,K,5,MES,381,3.91
42130,TTH,930,1100,LITLAND,J,4,PHL,323K,3.22
42510,TTH,1400,1530,LEWIS,M,5,T C,310,3.88
42295,T,1230,1530,LITLAND,J,4,PHL,391,3.22
42515,F,1500,1830,LOUIS,W,5,T C,325,3.92
42180,TTH,1530,1700,MARTINICH,A,5,PHL,329L,3.15
42185,TTH,1530,1700,MARTINICH,A,5,PHL,329L,3.15
